Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-08-12,28.794172264984038,29.742206222914568,28.794172264984038,29.519140243530273,212976,0.0,0.0
2002-08-13,29.556316086923573,30.030333044284415,28.905705355450415,29.119476318359375,153576,0.0,0.0
2002-08-14,29.184536031350767,29.184536031350767,26.563503316890145,27.11187744140625,822776,0.0,0.0
2002-08-15,27.111877441406246,27.111877441406246,27.111877441406246,27.11187744140625,0,0.0,0.0
2002-08-16,26.97245769500468,28.255088884805893,26.582090200837126,27.046812057495117,811856,0.0,0.0
2002-08-19,27.269875710703474,27.269875710703474,26.12666117309251,26.377609252929688,205880,0.0,0.0
2002-08-20,26.563503316890145,28.794168491260905,26.386909557873285,27.11187744140625,3773624,0.0,0.0
2002-08-21,28.60826239727888,29.147341189734043,27.15833318138227,28.440963745117188,3011064,0.0,0.0
2002-08-22,29.37972042857498,30.9133027686928,29.231008846488177,29.667848587036133,6732480,0.0,0.0
2002-08-23,29.928077365037947,32.43757453539827,29.565595007717572,31.452363967895508,4841672,0.0,0.0
2002-08-26,31.95427183868071,32.15875057808726,31.089890371012103,31.34084129333496,2576912,0.0,0.0
2002-08-27,31.60108430685463,32.90230542537218,30.29986318833709,30.56010627746582,3694224,0.0,0.0
2002-08-28,30.467175634343036,30.931897671696884,29.955981393253804,30.58800506591797,1674960,0.0,0.0
2002-08-29,30.402116250976427,31.136376502707865,30.299876835470936,30.58800506591797,1236544,0.0,0.0
2002-08-30,30.68093882673588,33.55291945368338,30.671643821926637,32.753597259521484,3762384,0.0,0.0
2002-09-02,33.27407686897878,34.184930352605306,32.753587948433726,33.08818817138672,2389568,0.0,0.0
2002-09-03,33.274091011462126,33.413507593912385,31.22931446885831,31.536029815673828,986784,0.0,0.0
2002-09-04,31.13636191091262,32.5305273696102,30.773879458938627,32.223812103271484,1449856,0.0,0.0
2002-09-05,33.20902105713281,33.357732611004955,31.60108464925996,32.028629302978516,1061360,0.0,0.0
2002-09-06,32.1587547834328,32.1587547834328,30.495050984756542,30.838943481445312,907472,0.0,0.0
2002-09-09,29.370426719607288,31.74050862261357,29.370426719607288,30.439287185668945,880848,0.0,0.0
2002-09-10,30.439287185668945,30.439287185668945,30.439287185668945,30.439287185668945,0,0.0,0.0
2002-09-11,30.606589105079617,31.749806901530146,30.606589105079617,31.21072769165039,635936,0.0,0.0
2002-09-12,31.59178113878101,32.1401521868683,31.154944435174887,31.368715286254883,781968,0.0,0.0
2002-09-13,30.271977899682465,31.396602338724133,30.21621071876583,30.47645378112793,338264,0.0,0.0
2002-09-16,30.7645861920821,30.931884921995945,29.649253762157674,29.881614685058594,288592,0.0,0.0
2002-09-17,30.420688804450972,30.950472806891423,30.31845227453865,30.75528907775879,462952,0.0,0.0
