Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-05-25,3.748966683786737,4.28386867284178,3.739663824492338,4.27921724319458,395343000,0.0,0.0
2006-05-26,4.30712622919801,4.348057576149972,4.103397917495297,4.179679870605469,103044000,0.0,0.0
2006-05-30,4.18340022626822,4.184330423469533,3.9861837812933727,4.093164443969727,49898000,0.0,0.0
2006-05-31,4.125722657471336,4.219679207931763,4.125722657471336,4.18060827255249,30002000,0.0,0.0
2006-06-01,4.179678186085722,4.474571933976434,4.176887151436455,4.419686317443848,62344000,0.0,0.0
2006-06-02,4.511782081834916,4.5303873513927755,4.352706871860597,4.371312141418457,37253000,0.0,0.0
2006-06-05,4.376895225772439,4.581553702720634,4.37224379593617,4.572250843048096,37188000,0.0,0.0
2006-06-06,4.6494630408672375,4.709930298757501,4.446665399411692,4.493178367614746,49045000,0.0,0.0
2006-06-07,4.49596788084907,4.5024797030645765,4.348986117149614,4.428058624267578,25013000,0.0,0.0
2006-06-08,4.42806142914133,4.4392242431640625,4.232705751762454,4.4392242431640625,34439000,0.0,0.0
2006-06-09,4.539691401796793,4.539691401796793,4.435501776156415,4.4448041915893555,13372000,0.0,0.0
2006-06-12,4.465270620264788,4.488526882286721,4.307125554440966,4.367592811584473,14546000,0.0,0.0
2006-06-13,4.2978224015521,4.40480306261041,4.214098888098568,4.232704162597656,16716000,0.0,0.0
2006-06-14,4.1768886772598455,4.228053524396875,4.134096493544507,4.197354793548584,15971000,0.0,0.0
2006-06-15,4.223402245009079,4.290381336853288,4.198285141015604,4.274566650390625,16500000,0.0,0.0
2006-06-16,4.232703274375849,4.279216229070581,4.186189876096477,4.188050270080566,12280000,0.0,0.0
2006-06-19,4.228051986323227,4.228051986323227,4.102466072946662,4.124792575836182,11509000,0.0,0.0
2006-06-20,4.162002205608989,4.18618909724066,4.0438587814921245,4.095023155212402,23792000,0.0,0.0
2006-06-21,4.095024354139231,4.268053433495691,4.093163959956596,4.2140984535217285,18063000,0.0,0.0
2006-06-22,4.31642861503876,4.367593463730107,4.2680548021010365,4.335033893585205,13038000,0.0,0.0
2006-06-23,4.371313600587294,4.458758795925085,4.360150346409299,4.367592811584473,11612000,0.0,0.0
2006-06-26,4.367593509850035,4.418757915496826,4.319219696401505,4.418757915496826,8565000,0.0,0.0
2006-06-27,4.418757595781176,4.468061603061774,4.3955008881390505,4.401082515716553,9826000,0.0,0.0
2006-06-28,4.358291015130757,4.409455425079445,4.325731885489307,4.368524074554443,8756000,0.0,0.0
2006-06-29,4.367591779973142,4.473641782445899,4.367591779973142,4.465269565582275,14470000,0.0,0.0
2006-06-30,4.432710007989458,4.465269565582275,4.335032222380325,4.465269565582275,25964000,0.0,0.0
2006-07-03,4.455966105647554,4.465268961869069,4.354567545623723,4.400150299072266,7029000,0.0,0.0
2006-07-05,4.40945291098371,4.4503846817559065,4.345264885775915,4.428058624267578,13266000,0.0,0.0
2006-07-06,4.39550015016014,4.404803009089015,4.3527079749737165,4.353638172149658,8097000,0.0,0.0
2006-07-07,4.348985887827637,4.358288300394436,4.255959100652071,4.290379047393799,8380000,0.0,0.0
2006-07-10,4.297823027884847,4.3322429903374,4.290381005717613,4.324800968170166,4978000,0.0,0.0
2006-07-11,4.324799329109703,4.324799329109703,4.214097905124461,4.3117756843566895,8079000,0.0,0.0
2006-07-12,4.31642678984742,4.31642678984742,4.236424081568187,4.237354278564453,7672000,0.0,0.0
2006-07-13,4.2029336232753405,4.2029336232753405,4.121070099789162,4.160141468048096,16625000,0.0,0.0
2006-07-14,4.150840059938617,4.156421685920687,4.08386099173846,4.088512420654297,9663000,0.0,0.0
2006-07-17,4.084791670097949,4.108978571008529,4.069907628115159,4.092234134674072,6458000,0.0,0.0
2006-07-18,4.092234012515204,4.102466624728642,4.0624654858535285,4.083861351013184,12483000,0.0,0.0
2006-07-19,4.084793361149442,4.228054431569481,4.074560744394376,4.212239742279053,15840000,0.0,0.0
2006-07-20,4.223400436451178,4.258750583817142,4.195492752224626,4.237354278564453,8829000,0.0,0.0
2006-07-21,4.237356850763623,4.237356850763623,4.164796561577593,4.212239742279053,8510000,0.0,0.0
2006-07-24,4.228053545399841,4.235495567912342,4.18526136147193,4.186191558837891,5017000,0.0,0.0
2006-07-25,4.204795184413641,4.316426808984043,4.201073952827436,4.28665828704834,6900000,0.0,0.0
2006-07-26,4.292242187876242,4.451317492466669,4.260613255173826,4.342476844787598,10338000,0.0,0.0
2006-07-27,4.362941577844228,4.388058679081257,4.327591419219971,4.327591419219971,6009000,0.0,0.0
2006-07-28,4.32666104147227,4.353638536169158,4.303404335790255,4.307125568389893,4339000,0.0,0.0
2006-07-31,4.307125764853244,4.317358378695655,4.266193978729243,4.267124176025391,4616000,0.0,0.0
2006-08-01,4.271775926693711,4.271775926693711,4.1582834199349845,4.186191558837891,7390000,0.0,0.0
2006-08-02,4.4643392224002145,4.655974018262035,4.40108138423138,4.6531829833984375,53372000,0.0,0.0
2006-08-03,4.570391219241619,4.673650672378412,4.5257381950193265,4.650393962860107,21689000,0.0,0.0
2006-08-04,4.6792301331950785,4.790861754878333,4.650391809005615,4.655973434448242,14216000,0.0,0.0
2006-08-07,4.69783580336474,4.7722568908217795,4.674579102638246,4.7536516189575195,6918000,0.0,0.0
2006-08-08,4.753652608872743,4.899704223034524,4.7490011790418825,4.890401363372803,14073000,0.0,0.0
2006-08-09,4.930402882440504,5.069942226770998,4.837376061440498,4.916448593139648,15043000,0.0,0.0
2006-08-10,4.855982011923494,5.015057294670303,4.846679594681277,4.9824981689453125,8725000,0.0,0.0
2006-08-11,4.976914619435281,5.065289988828564,4.953657919932593,4.993659496307373,9078000,0.0,0.0
2006-08-14,5.000172032440403,5.073662929461547,4.978776167482396,5.044824600219727,6314000,0.0,0.0
2006-08-15,5.088546202286882,5.109942507597908,5.0476148728317245,5.0690107345581055,8553000,0.0,0.0
2006-08-16,5.083897910943239,5.15645863831108,5.038314685172985,5.048547744750977,15344000,0.0,0.0
2006-08-17,5.042032617382874,5.045753404913266,4.9480756348870445,4.973193168640137,10216000,0.0,0.0
2006-08-18,4.9397065906505935,4.990871000717749,4.880169516095626,4.972265720367432,9343000,0.0,0.0
2006-08-21,4.958309950858489,5.167619384639148,4.911796989787621,5.0476155281066895,12487000,0.0,0.0
2006-08-22,5.042035209979854,5.162969738593497,5.042035209979854,5.137852191925049,9761000,0.0,0.0
2006-08-23,5.161106760393162,5.186223853062765,5.073662034537163,5.0792436599731445,10439000,0.0,0.0
2006-08-24,5.107151742870001,5.195527116195468,5.099709722901716,5.176921844482422,5420000,0.0,0.0
2006-08-25,5.186225709344482,5.1955285695957265,5.109944207057363,5.116456031799316,8016000,0.0,0.0
2006-08-28,5.1025005068347635,5.15831631923047,5.095058487232265,5.118314743041992,3748000,0.0,0.0
2006-08-29,5.139711581552406,5.176922127009236,5.13133892049457,5.149013996124268,3211000,0.0,0.0
2006-08-30,5.161107722012598,5.189015854392361,5.1322698360690095,5.139711856842041,5801000,0.0,0.0
2006-08-31,5.139711378326832,5.225295718210451,5.139711378326832,5.200178623199463,7023000,0.0,0.0
