option_price,strike_price,underlying_price,volatility,time_to_maturity,risk_free_rate
1.3078508101028792,94.9816047538945,81.10797573031718,0.1785117051207718,0.7054326947880082,0.03287983513134371
2.525258884054999,118.02857225639664,102.51405684270148,0.17409363972159997,0.8170132574722351,0.04221729317199945
18.6526035307279,109.2797576724562,122.37675015258449,0.37187637415631103,0.3254211089132491,0.04040643719160636
13.218679677855732,103.94633936788146,113.93349318457368,0.17486385995485185,0.662386689646299,0.016155996187750946
33.048297166019154,86.24074561769746,118.39366887168698,0.18158491783858932,0.6145713848293738,0.015969978789658956
27.97516469128803,86.2397808134481,109.52700200264304,0.3278194787253892,0.849547339109444,0.020726974709796533
31.729627536235014,82.32334448672798,111.53659387107115,0.23492195273516203,0.9154783544331345,0.02444298905364149
9.181020850799726,114.6470458309974,120.95173909391916,0.3330131670865544,0.11094109432964813,0.026338223256339305
0.15013372423927596,104.04460046972835,84.98008053155115,0.11960984726931559,0.7066179271529134,0.037187888673333815
0.9881175162353557,108.32290311184181,99.36549781858844,0.2462713581020153,0.14665221920775612,0.012267217286633417
4.517596278037722,80.8233797718321,83.27256650917613,0.1100840800549848,0.5939727985696204,0.011386908169042656
11.939661026203211,118.79639408647978,129.26008047979883,0.11879596103660636,0.3588694561393104,0.025676422517756363
19.885768179444185,113.29770563201687,126.64356038119679,0.37193123600332334,0.3760989395699271,0.03788654768551922
0.045283114665178426,88.49356442713105,72.36560868211035,0.14177361133527855,0.4176626531071209,0.017737413718259303
28.007866657691736,87.27299868828402,112.33451035094131,0.25972620468256513,0.6591632041446491,0.03566017925025007
38.90937012628294,87.33618039413736,125.51489904493995,0.223328680780212,0.4006449691018923,0.02039312551761198
2.782864376923623,92.1696897183815,80.83452070764001,0.20420299787765284,0.7594291455312524,0.045443444352540656
12.99042390562284,100.99025726528951,104.07671383315777,0.3699500037061818,0.4640746470164827,0.04582759777066466
27.994851068809368,97.27780074568463,124.92929785528251,0.10654701903264685,0.16151788027896277,0.02189148817125306
2.413165384877507,91.64916560792167,72.03675871514793,0.29913690585267677,0.8053838582356965,0.01919975015852962
14.688279406794912,104.47411578889518,111.84521603481039,0.3890183302640652,0.35718249213343545,0.02645215888264925
