Date,Price,Return,Volatility
2020-01-01,100.51671415301122,0.0,0.2389180538083319
2020-01-02,100.39783876345791,-0.0011840433122607924,0.17244071418357335
2020-01-03,101.06818362538232,0.006632600269231067,0.15909005582888464
2020-01-04,102.62769587405126,0.015195822486191567,0.1998312771294524
2020-01-05,102.40791519993617,-0.002146129756532946,0.1914907688737536
2020-01-06,102.18862200665193,-0.00214596487336887,0.17733859753363626
2020-01-07,103.82283554577272,0.01574040557195447,0.2348193723728358
2020-01-08,104.64037260965145,0.007812826383258944,0.24776526042852554
2020-01-09,104.17004093742418,-0.004515037797765739,0.20442034431459238
2020-01-10,104.75605996512527,0.005594130095158145,0.2738765040527631
2020-01-11,104.29155306094667,-0.004453926425922087,0.14291554429332476
2020-01-12,103.82669457849352,-0.004477253988873903,0.1903170270360141
2020-01-13,104.09868134610328,0.0026127782224778582,0.16415888396985975
2020-01-14,102.12780157722823,-0.019298170903881518,0.106673169146347
2020-01-15,100.38660647618454,-0.017344894524916162,0.19586596570786505
2020-01-16,99.84222242823598,-0.005452443211987229,0.19391262458083583
2020-01-17,98.85095777273494,-0.010027871027613367,0.27567248716210657
2020-01-18,99.18136446233518,0.0033313384161569233,0.23154058422773888
2020-01-19,98.3006100674792,-0.008959805989519124,0.14879065878353975
2020-01-20,96.9319670350745,-0.01411962507589939,0.2927046283167094
2020-01-21,98.37203561002252,0.014639003513731243,0.26105168477626767
2020-01-22,98.16960927443093,-0.002062006124784688,0.2291048851734308
2020-01-23,98.25553537097798,0.0008745165982010989,0.18867579505750842
2020-01-24,96.87529251999985,-0.014247625117551874,0.152028038163826
2020-01-25,96.36729522169173,-0.005271469922855786,0.18138966119644737
2020-01-26,96.49346178022931,0.0013075140658227176,0.2544374309852093
2020-01-27,95.40212692486249,-0.01143931367721336,0.29422931529673046
2020-01-28,95.7796312505638,0.003941384204265115,0.27716217641360946
2020-01-29,95.22349765446145,-0.005840297928567902,0.1755575289106863
2020-01-30,94.96478136299973,-0.0027243393576908198,0.14401912833554945
2020-01-31,94.41236495052196,-0.005851102371678429,0.2070443123455602
2020-02-01,96.18002706296956,0.01837868179523695,0.11157803172185743
2020-02-02,96.18628143397646,6.502352428705448e-05,0.2161583857092391
2020-02-03,95.1881458793798,-0.010485922857048524,0.19261987068506659
2020-02-04,95.99014875941188,0.008355054038328496,0.1766981749065879
2020-02-05,94.83745715343673,-0.012154391741126291,0.12026484663666023
2020-02-06,95.05450556728918,0.0022834100557053982,0.22568000532848584
2020-02-07,93.21076172139884,-0.019780375268267626,0.17336495801690444
2020-02-08,91.99139154048754,-0.013255264003421722,0.14150415821448561
2020-02-09,92.19088520907545,0.002163919655782488,0.05638688933591754
2020-02-10,92.89012226318822,0.007527571684442433,0.1986242547474682
2020-02-11,93.06788449355854,0.001910027624863688,0.2886125798334872
2020-02-12,92.97886666058538,-0.0009573985591597985,0.2830629607273935
2020-02-13,92.71749963028543,-0.0028189611598906563,0.17714518717068642
2020-02-14,91.36519450925888,-0.014801097160576884,0.16988939698191097
2020-02-15,90.72578048699728,-0.007047765462356585,0.22343871280375122
2020-02-16,90.3260075229157,-0.004425889896441568,0.15008072804058542
2020-02-17,91.29892902600119,0.010656439385049165,0.2150895949909733
2020-02-18,91.63090863011986,0.003623008972428191,0.23830401391923453
2020-02-19,90.03374509797312,-0.017739610080739533,0.2613466611942154
2020-02-20,90.34353678190104,0.0034290409138595327,0.19499229617600236
2020-02-21,90.01370853760892,-0.003664200149628428,0.18981631249115172
2020-02-22,89.42238868293408,-0.006612660021546564,0.15610087066217196
2020-02-23,89.98724870915929,0.006277111861157621,0.158655982298007
2020-02-24,90.9330142633998,0.010400684084891008,0.18867605540492366
2020-02-25,91.79804194980062,0.009423160538368114,0.2183682753408089
2020-02-26,91.04601630417258,-0.008259841299542646,0.24567923131166247
2020-02-27,90.78269995730139,-0.002900512399334241,0.15984105246598276
2020-02-28,91.10158638429222,0.0035003389034925954,0.2746344284479761
2020-02-29,92.0085437882722,0.00985731722987656,0.18644381994787157
2020-03-01,91.58606425857985,-0.004612923735859464,0.1989316352825782
2020-03-02,91.43434372176242,-0.0016593386099989548,0.16263941604260884
2020-03-03,90.44106046766002,-0.010982658197131302,0.07878798698635292
2020-03-04,89.3772867235506,-0.011902059047728121,0.2442022698180525
2020-03-05,90.12137571487945,0.00825652055826306,0.23684219485462168
2020-03-06,91.36166216176632,0.013575567886350406,0.18593362214408934
2020-03-07,91.31414485019818,-0.00052037186184129,0.2033495358612436
2020-03-08,92.24877516316874,0.010131628428858853,0.22579696088520498
2020-03-09,92.6008297218566,0.0038018510173754797,0.12187270715567287
2020-03-10,92.02196364233701,-0.006290520834455041,0.17354736613268526
2020-03-11,92.37293136777143,0.003799465062303596,0.23971323398109137
2020-03-12,93.81213541599782,0.015341341947333593,0.13728552884153755
2020-03-13,93.79728867075698,-0.00015828544141553556,0.21467789660833148
2020-03-14,95.28364145500369,0.015599244125746531,0.13217090976882975
2020-03-15,92.8065096512788,-0.02669135832209109,0.22332149912167631
2020-03-16,93.58784998025614,0.008348736819385983,0.19821792588512582
2020-03-17,93.68803302988714,0.001069326000248507,0.11924340920472454
2020-03-18,93.42663653122688,-0.002797879794943619,0.2582369677228586
2020-03-19,93.53105086570517,0.001116360112624136,0.16327042116009755
2020-03-20,91.690762983372,-0.02007059187267212,0.15948737814928096
2020-03-21,91.50768230595048,-0.0020007137412725137,0.21002845986154717
2020-03-22,91.85276927982524,0.003756957755116402,0.25743186747143576
2020-03-23,93.22862644079791,0.014757882996875096,0.14920890905108017
2020-03-24,92.76409596033784,-0.005007653830407448,0.20308399249239859
2020-03-25,92.03265699790887,-0.007947602365164648,0.22144082501652868
2020-03-26,91.58928319042344,-0.004840891772933845,0.23465528036315722
2020-03-27,92.4460112849748,0.0092673343353928,0.20882207776386127
2020-03-28,92.76841777516726,0.003475390633198521,0.18164860804583388
2020-03-29,92.2955212996851,-0.0051237207268883195,0.15862048896756403
2020-03-30,92.78770325699853,0.005304387758690397,0.20430719415231874
2020-03-31,92.89633682606816,0.0011694063811475766,0.14639304940071968
2020-04-01,93.81475180648764,0.009789664873962376,0.05393247582526964
2020-04-02,93.17488538927813,-0.006867370048658358,0.2218279902078834
2020-04-03,92.88822153679945,-0.003086116277563941,0.24519674205430977
2020-04-04,92.54257689116156,-0.003734979695285547,0.08185337822290809
2020-04-05,91.20671096035099,-0.0146465749805548,0.14951346476450314
2020-04-06,91.49503386774033,0.0031512410586800295,0.23095771305025992
2020-04-07,91.75218548420841,0.002802675654111121,0.30287477348558495
2020-04-08,91.7752276295285,0.00025107151368891455,0.2010396853837704
2020-04-09,91.57828979940979,-0.002150486000012447,0.1635998529385433
2020-04-10,90.30043313747868,-0.01415116868803527,0.190855177944758
2020-04-11,89.9386486756765,-0.004022569464066414,0.26874382095740923
2020-04-12,89.64840360043208,-0.003237593348991094,0.16770179104377325
2020-04-13,88.94710451684584,-0.00788445095987824,0.16004039966748734
