Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02,0.05113300681114197,0.0525251563285198,0.05113300681114197,0.05113300681114197,806400,0.0,0.0
1962-01-03,0.05037366486464626,0.05037366486464626,0.04923444209907614,0.049993790686130524,1574400,0.0,0.0
1962-01-04,0.050120525616429164,0.05075331487334965,0.050120525616429164,0.05037364363670349,844800,0.0,0.0
1962-01-05,0.050373649939728544,0.05100643927582707,0.04910786848571913,0.04923442751169205,1420800,0.0,0.0
1962-01-08,0.04885475685564293,0.04885475685564293,0.0477789093963148,0.04872819781303406,2035200,0.0,0.0
1962-01-09,0.04872821982075408,0.04986724592489939,0.048348542521449156,0.04961412772536278,960000,0.0,0.0
1962-01-10,0.049614087328347094,0.05056337829775381,0.049107857135228444,0.04986720532178879,1612800,0.0,0.0
1962-01-11,0.04986721060813319,0.0503736436367035,0.049614092587858864,0.05037364363670349,614400,0.0,0.0
1962-01-12,0.05037366486464626,0.05037366486464626,0.049487560226016865,0.049993790686130524,883200,0.0,0.0
1962-01-15,0.04986723238995777,0.04986723238995777,0.04936100192205484,0.049487560987472534,614400,0.0,0.0
1962-01-16,0.04936098899406005,0.04936098899406005,0.04853825968715375,0.04860163480043411,1113600,0.0,0.0
1962-01-17,0.0486016410424143,0.0486016410424143,0.04708293825387955,0.04708293825387955,1574400,0.0,0.0
1962-01-18,0.04708295605051857,0.04733607134635905,0.04594373298886896,0.04613366723060608,2649600,0.0,0.0
1962-01-19,0.04657650809261556,0.047589171677827835,0.04657650809261556,0.047589171677827835,1459200,0.0,0.0
1962-01-22,0.0475891686917039,0.04809540485538734,0.04708293542490383,0.047968845814466476,1075200,0.0,0.0
1962-01-23,0.04784231256159489,0.04784231256159489,0.04695620760321617,0.04695620760321617,768000,0.0,0.0
1962-01-24,0.046956206882766305,0.047082960081251304,0.04556405960048221,0.046449970453977585,2611200,0.0,0.0
1962-01-25,0.04644992859328185,0.047209473746365443,0.04607025161385537,0.04607025161385536,1574400,0.0,0.0
1962-01-26,0.04607030776191886,0.04607030776191886,0.045310955774489986,0.04556407406926155,1574400,0.0,0.0
1962-01-29,0.04556407406926155,0.045690633216647326,0.04543751492187577,0.04556407406926155,307200,0.0,0.0
1962-01-30,0.04556405575892665,0.045943733048507185,0.04537412151694298,0.04537412151694298,1574400,0.0,0.0
1962-01-31,0.04556403071729654,0.0472094863653183,0.04556403071729654,0.0472094863653183,1766400,0.0,0.0
1962-02-01,0.047589171677827835,0.04834852307411738,0.047589171677827835,0.047589171677827835,1420800,0.0,0.0
1962-02-02,0.04758915787726186,0.04809539392590523,0.04682961261003746,0.04809539392590523,1152000,0.0,0.0
1962-02-05,0.04809539392590523,0.04809539392590523,0.0477157168894227,0.04809539392590523,384000,0.0,0.0
1962-02-06,0.04809540763165001,0.04809540763165001,0.04746261239051819,0.04746261239051819,691200,0.0,0.0
1962-02-07,0.047462642510377934,0.04771576076745987,0.047462642510377934,0.04771576076745987,192000,0.0,0.0
1962-02-08,0.04771574234863033,0.04809541958769341,0.047209506029879555,0.047842301428318024,768000,0.0,0.0
1962-02-09,0.04784227590158355,0.04809539392590523,0.04758915787726186,0.04809539392590523,729600,0.0,0.0
1962-02-12,0.048095438153082766,0.04822199438473835,0.04771576076745987,0.04771576076745987,307200,0.0,0.0
1962-02-13,0.04771576076745987,0.0479688790245418,0.04771576076745987,0.04771576076745987,652800,0.0,0.0
1962-02-14,0.04771573429201496,0.04771573429201496,0.04682962968945503,0.04682962968945503,652800,0.0,0.0
1962-02-15,0.04682961799237854,0.047209486266780405,0.046576499938964844,0.046576499938964844,652800,0.0,0.0
1962-02-16,0.046576499938964844,0.0474626043201941,0.046576499938964844,0.046576499938964844,1190400,0.0,0.0
1962-02-19,0.04695618476613424,0.04733605310320854,0.04695618476613424,0.04733605310320854,345600,0.0,0.0
1962-02-20,0.047336053454046303,0.04746261250257146,0.04695618511415655,0.04708293825387955,460800,0.0,0.0
1962-02-21,0.04708294189730527,0.04746261617537757,0.04682962968945503,0.04682962968945503,691200,0.0,0.0
1962-02-23,0.04682962499747987,0.04746261141998195,0.04632338881492615,0.04632338881492615,1036800,0.0,0.0
1962-02-26,0.046323389871530785,0.04746261250257146,0.046070271774480476,0.04708293825387955,768000,0.0,0.0
1962-02-27,0.04708293790491778,0.04746261215079568,0.04708293790491778,0.04733605310320854,460800,0.0,0.0
1962-02-28,0.04720951629156359,0.04720951629156359,0.0463234113467804,0.046449970453977585,652800,0.0,0.0
1962-03-01,0.04644995136327083,0.04644995136327083,0.04556404087388041,0.0461968332529068,19545600,0.0,0.0
1962-03-02,0.04632337105901979,0.046703048050403595,0.04632337105901979,0.046703048050403595,806400,0.0,0.0
1962-03-05,0.04670304657956617,0.04670304657956617,0.04607025161385537,0.04607025161385536,652800,0.0,0.0
1962-03-06,0.04657650796858109,0.04708293825387955,0.04657650796858109,0.04708293825387955,883200,0.0,0.0
1962-03-07,0.047082960081251304,0.047082960081251304,0.046449970453977585,0.046449970453977585,691200,0.0,0.0
1962-03-08,0.046449940912258,0.04695617701908538,0.04632338188555115,0.046576499938964844,883200,0.0,0.0
1962-03-09,0.04657648758642401,0.04676642167325257,0.045690577531311165,0.04607025161385536,1113600,0.0,0.0
1962-03-12,0.04657650796858109,0.04708293825387955,0.04657650796858109,0.04708293825387955,998400,0.0,0.0
1962-03-13,0.04745234624193453,0.04783448949456215,0.04745234624193453,0.04783448949456215,1344000,0.001563,0.0
1962-03-14,0.047834513200281724,0.04802568113942097,0.04764353769741157,0.0478982999920845,1689600,0.0,0.0
1962-03-15,0.04789828962812161,0.048025670747896064,0.04764352738857269,0.04764352738857269,883200,0.0,0.0
1962-03-16,0.04764352738857269,0.04783450285012065,0.04764352738857269,0.04764352738857269,768000,0.0,0.0
1962-03-19,0.04764353769741157,0.04815306228675744,0.04764353769741157,0.0478982999920845,921600,0.0,0.0
1962-03-20,0.04789830196235178,0.04840782657265663,0.04789830196235178,0.04840782657265663,1305600,0.0,0.0
1962-03-21,0.04866255895642653,0.049299464365851774,0.04866255895642653,0.04904470220208168,2188800,0.0,0.0
1962-03-22,0.04917208182306186,0.049808987213564616,0.04917208182306186,0.04955422505736351,1344000,0.0,0.0
1962-03-23,0.04993639254709455,0.05082825889871402,0.04993639254709455,0.05044611543416977,1497600,0.0,0.0
1962-03-26,0.05044609939411207,0.05082824273714839,0.04968162027182018,0.04980900138616562,1420800,0.0,0.0
1962-03-27,0.04955424596448282,0.04955424596448282,0.049172102568953456,0.049426864832639694,844800,0.0,0.0
1962-03-28,0.049426845447736824,0.049426845447736824,0.04904470220208167,0.04904470220208168,460800,0.0,0.0
1962-03-29,0.04904468883023101,0.04968159406600643,0.04891730778307593,0.04917206987738609,1036800,0.0,0.0
1962-03-30,0.04917211057241273,0.04917211057241273,0.04840782657265663,0.04840782657265663,1382400,0.0,0.0
1962-04-02,0.04840779970835598,0.049299464365851774,0.048153037544585886,0.04904470220208168,1152000,0.0,0.0
1962-04-03,0.049044703751446074,0.04929946592326433,0.047133797942332516,0.04751613363623619,1228800,0.0,0.0
